fpr,tpr_mean,tpr_ci95,model,n_runs,n_features_run,test_size,cv_folds,param_scoring,mean_auc
0.0,0.0,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.002004008016032064,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.004008016032064128,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.0060120240480961915,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.008016032064128256,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.01002004008016032,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.012024048096192383,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.014028056112224447,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.01603206412825651,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.018036072144288574,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.02004008016032064,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.022044088176352703,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.024048096192384766,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.026052104208416832,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.028056112224448895,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.03006012024048096,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.03206412825651302,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.03406813627254509,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.03607214428857715,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.038076152304609215,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.04008016032064128,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.04208416833667334,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.044088176352705406,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.04609218436873747,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.04809619238476953,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.0501002004008016,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.052104208416833664,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.05410821643286573,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.05611222444889779,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.058116232464929855,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.06012024048096192,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.06212424849699398,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.06412825651302605,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.06613226452905811,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.06813627254509018,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.07014028056112225,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.0721442885771543,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.07414829659318636,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.07615230460921843,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.0781563126252505,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.08016032064128256,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.08216432865731463,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.08416833667334668,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.08617234468937875,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.08817635270541081,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.09018036072144288,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.09218436873747494,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.09418837675350701,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.09619238476953906,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.09819639278557113,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1002004008016032,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.10220440881763526,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.10420841683366733,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1062124248496994,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.10821643286573146,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.11022044088176351,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.11222444889779558,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.11422845691382764,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.11623246492985971,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.11823647294589178,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.12024048096192384,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1222444889779559,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.12424849699398796,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.12625250501002003,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1282565130260521,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.13026052104208416,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.13226452905811623,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1342685370741483,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.13627254509018036,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.13827655310621242,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1402805611222445,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.14228456913827653,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1442885771543086,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.14629258517034066,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.14829659318637273,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1503006012024048,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.15230460921843686,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.15430861723446893,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.156312625250501,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.15831663326653306,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.16032064128256512,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1623246492985972,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.16432865731462926,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.16633266533066132,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.16833667334669336,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.17034068136272543,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1723446893787575,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.17434869739478956,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.17635270541082163,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1783567134268537,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.18036072144288576,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.18236472945891782,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1843687374749499,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.18637274549098196,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.18837675350701402,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1903807615230461,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.19238476953907813,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.1943887775551102,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.19639278557114226,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.19839679358717432,0.6285714285714284,0.1593787940724863,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2004008016032064,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.20240480961923846,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.20440881763527052,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2064128256513026,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.20841683366733466,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.21042084168336672,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2124248496993988,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.21442885771543085,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.21643286573146292,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.21843687374749496,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.22044088176352702,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2224448897795591,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.22444889779559116,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.22645290581162322,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2284569138276553,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.23046092184368736,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.23246492985971942,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2344689378757515,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.23647294589178355,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.23847695390781562,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.24048096192384769,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.24248496993987975,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2444889779559118,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.24649298597194386,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.24849699398797592,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.250501002004008,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.25250501002004005,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2545090180360721,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2565130260521042,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.25851703406813625,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2605210420841683,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2625250501002004,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.26452905811623245,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
0.2665330661322645,0.8571428571428571,0.10476640682967037,svc_random100_cv,10,10,0.3,5,accuracy,0.8857142857142856
