,Accuracy,Specificity,Sensitivity
0,0.5833333333333334,0.4,0.7142857142857143
1,0.6666666666666666,0.6,0.7142857142857143
2,0.8333333333333334,0.8,0.8571428571428571
3,0.5833333333333334,0.2,0.8571428571428571
4,0.75,1.0,0.5714285714285714
5,0.5833333333333334,0.8,0.42857142857142855
6,0.8333333333333334,0.6,1.0
7,0.5833333333333334,0.8,0.42857142857142855
8,0.5,0.8,0.2857142857142857
9,0.5833333333333334,0.8,0.42857142857142855
10,0.5,0.2,0.7142857142857143
11,0.75,0.8,0.7142857142857143
12,0.75,0.6,0.8571428571428571
13,0.5,0.2,0.7142857142857143
14,0.6666666666666666,0.6,0.7142857142857143
15,0.75,0.6,0.8571428571428571
16,0.6666666666666666,0.4,0.8571428571428571
17,0.5833333333333334,0.8,0.42857142857142855
18,0.6666666666666666,0.8,0.5714285714285714
19,0.6666666666666666,0.8,0.5714285714285714
20,0.5833333333333334,0.6,0.5714285714285714
21,0.5833333333333334,0.4,0.7142857142857143
22,0.6666666666666666,1.0,0.42857142857142855
23,0.5833333333333334,1.0,0.2857142857142857
24,0.4166666666666667,0.4,0.42857142857142855
25,0.75,0.6,0.8571428571428571
26,0.75,0.4,1.0
27,0.8333333333333334,0.8,0.8571428571428571
28,0.6666666666666666,0.6,0.7142857142857143
29,0.6666666666666666,0.4,0.8571428571428571
30,0.6666666666666666,0.8,0.5714285714285714
31,0.5833333333333334,0.4,0.7142857142857143
32,0.6666666666666666,0.6,0.7142857142857143
33,0.6666666666666666,0.8,0.5714285714285714
34,0.8333333333333334,0.8,0.8571428571428571
35,0.75,0.8,0.7142857142857143
36,0.5,1.0,0.14285714285714285
37,0.6666666666666666,0.8,0.5714285714285714
38,0.75,0.8,0.7142857142857143
39,0.5833333333333334,0.8,0.42857142857142855
40,0.8333333333333334,0.8,0.8571428571428571
41,0.5833333333333334,0.6,0.5714285714285714
42,0.6666666666666666,0.8,0.5714285714285714
43,0.6666666666666666,0.8,0.5714285714285714
44,0.5,0.6,0.42857142857142855
45,0.75,0.8,0.7142857142857143
46,0.5,0.6,0.42857142857142855
47,0.6666666666666666,0.6,0.7142857142857143
48,0.5,0.6,0.42857142857142855
49,0.5,0.8,0.2857142857142857
50,0.6666666666666666,0.6,0.7142857142857143
51,0.8333333333333334,1.0,0.7142857142857143
52,0.8333333333333334,1.0,0.7142857142857143
53,0.6666666666666666,0.8,0.5714285714285714
54,0.5,0.2,0.7142857142857143
55,0.75,0.6,0.8571428571428571
56,0.6666666666666666,0.6,0.7142857142857143
57,0.5833333333333334,0.4,0.7142857142857143
58,0.75,0.6,0.8571428571428571
59,0.5833333333333334,0.8,0.42857142857142855
60,0.75,0.4,1.0
61,0.6666666666666666,0.8,0.5714285714285714
62,0.75,0.6,0.8571428571428571
63,0.6666666666666666,0.4,0.8571428571428571
64,0.5833333333333334,1.0,0.2857142857142857
65,0.75,0.8,0.7142857142857143
66,0.5,0.2,0.7142857142857143
67,0.8333333333333334,0.8,0.8571428571428571
68,0.6666666666666666,0.8,0.5714285714285714
69,0.8333333333333334,0.8,0.8571428571428571
70,0.5833333333333334,0.4,0.7142857142857143
71,0.75,0.6,0.8571428571428571
72,0.6666666666666666,0.4,0.8571428571428571
73,0.75,0.8,0.7142857142857143
74,0.75,1.0,0.5714285714285714
75,0.5833333333333334,0.6,0.5714285714285714
76,0.5833333333333334,0.6,0.5714285714285714
77,0.8333333333333334,0.8,0.8571428571428571
78,0.75,1.0,0.5714285714285714
79,0.5833333333333334,0.4,0.7142857142857143
80,0.75,0.8,0.7142857142857143
81,0.5833333333333334,0.6,0.5714285714285714
82,0.5,0.6,0.42857142857142855
83,0.75,1.0,0.5714285714285714
84,0.8333333333333334,0.6,1.0
85,0.5,0.8,0.2857142857142857
86,0.5833333333333334,0.2,0.8571428571428571
87,0.5,0.2,0.7142857142857143
88,0.75,1.0,0.5714285714285714
89,0.75,0.6,0.8571428571428571
90,0.6666666666666666,1.0,0.42857142857142855
91,0.6666666666666666,0.6,0.7142857142857143
92,0.5833333333333334,0.2,0.8571428571428571
93,0.75,0.8,0.7142857142857143
94,0.75,1.0,0.5714285714285714
95,0.5833333333333334,0.6,0.5714285714285714
96,0.4166666666666667,0.0,0.7142857142857143
97,0.6666666666666666,0.4,0.8571428571428571
98,0.8333333333333334,0.8,0.8571428571428571
99,0.75,0.6,0.8571428571428571
100,0.3333333333333333,0.8,0.0
101,0.5,0.8,0.2857142857142857
102,0.6666666666666666,0.6,0.7142857142857143
103,0.5833333333333334,0.2,0.8571428571428571
104,0.75,0.8,0.7142857142857143
105,0.5833333333333334,1.0,0.2857142857142857
106,0.5,0.2,0.7142857142857143
107,0.6666666666666666,0.4,0.8571428571428571
108,0.75,0.8,0.7142857142857143
109,0.5833333333333334,0.6,0.5714285714285714
110,0.6666666666666666,0.6,0.7142857142857143
111,0.5833333333333334,0.6,0.5714285714285714
112,0.8333333333333334,1.0,0.7142857142857143
113,0.6666666666666666,0.8,0.5714285714285714
114,0.6666666666666666,0.6,0.7142857142857143
115,0.75,0.4,1.0
116,0.6666666666666666,0.6,0.7142857142857143
117,0.6666666666666666,0.6,0.7142857142857143
118,0.6666666666666666,1.0,0.42857142857142855
119,0.75,1.0,0.5714285714285714
120,0.5833333333333334,0.8,0.42857142857142855
121,0.6666666666666666,0.8,0.5714285714285714
122,0.6666666666666666,0.6,0.7142857142857143
123,0.8333333333333334,1.0,0.7142857142857143
124,0.6666666666666666,0.2,1.0
125,0.6666666666666666,0.4,0.8571428571428571
126,0.6666666666666666,0.6,0.7142857142857143
127,0.8333333333333334,0.8,0.8571428571428571
128,0.8333333333333334,0.6,1.0
129,0.5,0.2,0.7142857142857143
130,0.6666666666666666,0.6,0.7142857142857143
131,0.6666666666666666,0.4,0.8571428571428571
132,0.6666666666666666,0.4,0.8571428571428571
133,0.6666666666666666,0.6,0.7142857142857143
134,0.6666666666666666,0.8,0.5714285714285714
135,0.8333333333333334,0.6,1.0
136,0.8333333333333334,1.0,0.7142857142857143
137,0.5,0.2,0.7142857142857143
138,0.5833333333333334,0.4,0.7142857142857143
139,0.4166666666666667,0.4,0.42857142857142855
140,0.4166666666666667,0.4,0.42857142857142855
141,0.6666666666666666,0.6,0.7142857142857143
142,0.6666666666666666,0.8,0.5714285714285714
143,0.5833333333333334,0.4,0.7142857142857143
144,0.6666666666666666,0.6,0.7142857142857143
145,0.5833333333333334,0.6,0.5714285714285714
146,0.6666666666666666,1.0,0.42857142857142855
147,0.6666666666666666,0.6,0.7142857142857143
148,0.5833333333333334,0.8,0.42857142857142855
149,0.75,0.8,0.7142857142857143
150,0.6666666666666666,0.8,0.5714285714285714
151,0.5833333333333334,0.8,0.42857142857142855
152,0.8333333333333334,1.0,0.7142857142857143
153,0.75,0.6,0.8571428571428571
154,0.5,0.4,0.5714285714285714
155,0.6666666666666666,0.6,0.7142857142857143
156,0.5833333333333334,0.8,0.42857142857142855
157,0.6666666666666666,0.6,0.7142857142857143
158,0.8333333333333334,0.8,0.8571428571428571
159,0.6666666666666666,0.8,0.5714285714285714
160,0.5833333333333334,0.4,0.7142857142857143
161,0.9166666666666666,1.0,0.8571428571428571
162,0.6666666666666666,0.6,0.7142857142857143
163,0.6666666666666666,0.6,0.7142857142857143
164,0.4166666666666667,0.4,0.42857142857142855
165,0.6666666666666666,0.8,0.5714285714285714
166,0.5,0.8,0.2857142857142857
167,0.75,0.6,0.8571428571428571
168,0.75,0.8,0.7142857142857143
169,0.5833333333333334,0.2,0.8571428571428571
170,0.6666666666666666,0.6,0.7142857142857143
171,0.5833333333333334,0.6,0.5714285714285714
172,0.75,0.8,0.7142857142857143
173,0.6666666666666666,0.4,0.8571428571428571
174,0.8333333333333334,0.8,0.8571428571428571
175,0.5833333333333334,0.8,0.42857142857142855
176,0.8333333333333334,0.6,1.0
177,0.6666666666666666,0.6,0.7142857142857143
178,0.5833333333333334,0.6,0.5714285714285714
179,0.6666666666666666,0.2,1.0
180,0.75,0.8,0.7142857142857143
181,1.0,1.0,1.0
182,0.5833333333333334,0.6,0.5714285714285714
183,0.9166666666666666,1.0,0.8571428571428571
184,0.9166666666666666,0.8,1.0
185,0.6666666666666666,0.6,0.7142857142857143
186,0.75,0.8,0.7142857142857143
187,0.9166666666666666,1.0,0.8571428571428571
188,0.8333333333333334,1.0,0.7142857142857143
