,Accuracy,Specificity,Sensitivity
0,0.9166666666666666,0.8,1.0
1,0.9166666666666666,0.8,1.0
2,0.75,0.6,0.8571428571428571
3,0.9166666666666666,0.8,1.0
4,1.0,1.0,1.0
5,0.9166666666666666,0.8,1.0
6,0.9166666666666666,0.8,1.0
7,0.9166666666666666,0.8,1.0
8,0.8333333333333334,0.8,0.8571428571428571
9,0.75,0.8,0.7142857142857143
10,0.8333333333333334,0.6,1.0
11,0.9166666666666666,0.8,1.0
12,0.8333333333333334,0.8,0.8571428571428571
13,1.0,1.0,1.0
14,0.9166666666666666,0.8,1.0
15,1.0,1.0,1.0
16,0.9166666666666666,0.8,1.0
17,0.9166666666666666,0.8,1.0
18,0.9166666666666666,0.8,1.0
19,0.9166666666666666,1.0,0.8571428571428571
20,1.0,1.0,1.0
21,0.9166666666666666,0.8,1.0
22,0.8333333333333334,0.8,0.8571428571428571
23,0.8333333333333334,0.8,0.8571428571428571
24,0.9166666666666666,1.0,0.8571428571428571
25,1.0,1.0,1.0
26,0.8333333333333334,0.8,0.8571428571428571
27,0.75,0.6,0.8571428571428571
28,0.9166666666666666,0.8,1.0
29,1.0,1.0,1.0
30,0.9166666666666666,1.0,0.8571428571428571
31,0.9166666666666666,0.8,1.0
32,0.9166666666666666,0.8,1.0
33,0.9166666666666666,0.8,1.0
34,1.0,1.0,1.0
35,0.9166666666666666,1.0,0.8571428571428571
36,0.8333333333333334,0.8,0.8571428571428571
37,0.9166666666666666,0.8,1.0
38,0.9166666666666666,0.8,1.0
39,0.9166666666666666,0.8,1.0
40,1.0,1.0,1.0
41,0.8333333333333334,0.6,1.0
42,0.9166666666666666,0.8,1.0
43,0.9166666666666666,0.8,1.0
44,1.0,1.0,1.0
45,0.8333333333333334,0.8,0.8571428571428571
46,0.8333333333333334,0.8,0.8571428571428571
47,0.9166666666666666,0.8,1.0
48,1.0,1.0,1.0
49,0.8333333333333334,0.8,0.8571428571428571
50,0.8333333333333334,0.8,0.8571428571428571
51,0.8333333333333334,0.8,0.8571428571428571
52,1.0,1.0,1.0
53,0.8333333333333334,0.6,1.0
54,0.8333333333333334,0.8,0.8571428571428571
55,0.9166666666666666,0.8,1.0
56,0.9166666666666666,0.8,1.0
57,0.9166666666666666,1.0,0.8571428571428571
58,0.9166666666666666,0.8,1.0
59,0.8333333333333334,0.8,0.8571428571428571
60,0.9166666666666666,0.8,1.0
61,0.8333333333333334,0.8,0.8571428571428571
62,0.8333333333333334,0.8,0.8571428571428571
63,0.9166666666666666,0.8,1.0
64,0.9166666666666666,0.8,1.0
65,1.0,1.0,1.0
66,0.8333333333333334,0.8,0.8571428571428571
67,0.9166666666666666,0.8,1.0
68,0.9166666666666666,0.8,1.0
69,0.75,0.6,0.8571428571428571
70,0.9166666666666666,0.8,1.0
71,0.75,0.8,0.7142857142857143
72,0.9166666666666666,0.8,1.0
73,0.9166666666666666,1.0,0.8571428571428571
74,0.8333333333333334,0.6,1.0
75,0.9166666666666666,0.8,1.0
76,0.9166666666666666,0.8,1.0
77,1.0,1.0,1.0
78,0.8333333333333334,0.8,0.8571428571428571
79,0.9166666666666666,1.0,0.8571428571428571
80,0.8333333333333334,0.6,1.0
81,0.9166666666666666,0.8,1.0
82,0.8333333333333334,0.8,0.8571428571428571
83,0.9166666666666666,0.8,1.0
84,0.8333333333333334,0.6,1.0
85,0.9166666666666666,0.8,1.0
86,0.9166666666666666,0.8,1.0
87,0.9166666666666666,0.8,1.0
88,0.8333333333333334,1.0,0.7142857142857143
89,1.0,1.0,1.0
90,0.9166666666666666,1.0,0.8571428571428571
91,1.0,1.0,1.0
92,0.8333333333333334,0.8,0.8571428571428571
93,0.8333333333333334,0.6,1.0
94,0.9166666666666666,0.8,1.0
95,0.8333333333333334,0.8,0.8571428571428571
96,0.8333333333333334,1.0,0.7142857142857143
97,0.9166666666666666,0.8,1.0
98,0.9166666666666666,1.0,0.8571428571428571
99,0.8333333333333334,0.6,1.0
100,0.8333333333333334,0.6,1.0
101,0.8333333333333334,0.6,1.0
102,0.8333333333333334,0.6,1.0
103,1.0,1.0,1.0
104,0.8333333333333334,0.8,0.8571428571428571
105,0.9166666666666666,0.8,1.0
106,0.8333333333333334,0.8,0.8571428571428571
107,0.9166666666666666,1.0,0.8571428571428571
108,0.75,0.6,0.8571428571428571
109,1.0,1.0,1.0
110,0.9166666666666666,0.8,1.0
111,0.9166666666666666,0.8,1.0
112,0.8333333333333334,0.6,1.0
113,0.9166666666666666,0.8,1.0
114,0.75,0.4,1.0
115,0.9166666666666666,0.8,1.0
116,0.8333333333333334,0.6,1.0
117,0.9166666666666666,0.8,1.0
118,0.8333333333333334,0.6,1.0
119,0.9166666666666666,0.8,1.0
120,1.0,1.0,1.0
121,0.9166666666666666,0.8,1.0
122,0.9166666666666666,0.8,1.0
123,1.0,1.0,1.0
124,0.9166666666666666,0.8,1.0
125,0.8333333333333334,0.6,1.0
126,0.9166666666666666,0.8,1.0
127,0.8333333333333334,0.8,0.8571428571428571
128,0.9166666666666666,0.8,1.0
129,0.75,0.6,0.8571428571428571
130,0.9166666666666666,0.8,1.0
131,1.0,1.0,1.0
132,0.8333333333333334,0.8,0.8571428571428571
133,0.8333333333333334,0.6,1.0
134,0.75,0.4,1.0
135,0.9166666666666666,0.8,1.0
136,0.8333333333333334,0.8,0.8571428571428571
137,0.8333333333333334,0.8,0.8571428571428571
138,0.9166666666666666,0.8,1.0
139,1.0,1.0,1.0
140,0.8333333333333334,0.8,0.8571428571428571
141,0.9166666666666666,0.8,1.0
142,1.0,1.0,1.0
143,0.8333333333333334,0.8,0.8571428571428571
144,0.9166666666666666,1.0,0.8571428571428571
145,0.8333333333333334,0.8,0.8571428571428571
146,0.8333333333333334,0.6,1.0
147,1.0,1.0,1.0
148,0.9166666666666666,0.8,1.0
149,1.0,1.0,1.0
150,0.8333333333333334,0.8,0.8571428571428571
151,0.9166666666666666,1.0,0.8571428571428571
152,1.0,1.0,1.0
153,0.9166666666666666,1.0,0.8571428571428571
154,0.9166666666666666,0.8,1.0
155,0.8333333333333334,0.8,0.8571428571428571
156,1.0,1.0,1.0
157,0.8333333333333334,0.6,1.0
158,0.9166666666666666,0.8,1.0
159,0.8333333333333334,0.6,1.0
160,0.8333333333333334,1.0,0.7142857142857143
161,0.9166666666666666,0.8,1.0
162,0.9166666666666666,1.0,0.8571428571428571
163,0.8333333333333334,1.0,0.7142857142857143
164,0.9166666666666666,0.8,1.0
165,0.9166666666666666,0.8,1.0
166,0.9166666666666666,0.8,1.0
167,1.0,1.0,1.0
168,0.8333333333333334,0.6,1.0
169,0.8333333333333334,1.0,0.7142857142857143
170,0.9166666666666666,0.8,1.0
171,0.9166666666666666,0.8,1.0
172,0.8333333333333334,0.6,1.0
173,1.0,1.0,1.0
174,0.8333333333333334,1.0,0.7142857142857143
175,0.8333333333333334,0.6,1.0
176,0.8333333333333334,0.6,1.0
177,1.0,1.0,1.0
178,0.8333333333333334,0.8,0.8571428571428571
179,0.9166666666666666,0.8,1.0
180,1.0,1.0,1.0
181,0.8333333333333334,0.6,1.0
182,0.9166666666666666,0.8,1.0
183,0.9166666666666666,0.8,1.0
184,0.9166666666666666,0.8,1.0
185,0.8333333333333334,0.8,0.8571428571428571
186,0.75,0.6,0.8571428571428571
187,0.8333333333333334,0.8,0.8571428571428571
188,0.9166666666666666,1.0,0.8571428571428571
189,1.0,1.0,1.0
190,1.0,1.0,1.0
191,0.8333333333333334,0.6,1.0
192,0.8333333333333334,0.8,0.8571428571428571
193,0.9166666666666666,0.8,1.0
194,0.9166666666666666,0.8,1.0
195,0.8333333333333334,0.6,1.0
196,0.9166666666666666,0.8,1.0
197,0.9166666666666666,1.0,0.8571428571428571
198,0.8333333333333334,0.6,1.0
199,1.0,1.0,1.0
200,0.8333333333333334,0.6,1.0
201,0.9166666666666666,0.8,1.0
202,0.9166666666666666,0.8,1.0
203,1.0,1.0,1.0
204,0.9166666666666666,0.8,1.0
205,0.9166666666666666,0.8,1.0
206,0.8333333333333334,0.6,1.0
207,0.9166666666666666,1.0,0.8571428571428571
208,0.8333333333333334,0.6,1.0
209,1.0,1.0,1.0
210,0.9166666666666666,0.8,1.0
211,0.9166666666666666,0.8,1.0
212,0.9166666666666666,1.0,0.8571428571428571
213,0.9166666666666666,0.8,1.0
214,0.9166666666666666,0.8,1.0
215,1.0,1.0,1.0
216,0.9166666666666666,0.8,1.0
217,0.9166666666666666,1.0,0.8571428571428571
218,0.9166666666666666,0.8,1.0
219,0.8333333333333334,0.6,1.0
220,0.6666666666666666,0.2,1.0
221,0.8333333333333334,0.6,1.0
222,0.75,0.8,0.7142857142857143
223,0.9166666666666666,0.8,1.0
224,0.8333333333333334,0.8,0.8571428571428571
225,0.8333333333333334,0.8,0.8571428571428571
226,0.9166666666666666,0.8,1.0
227,0.8333333333333334,0.8,0.8571428571428571
228,0.8333333333333334,0.6,1.0
229,0.8333333333333334,0.6,1.0
230,1.0,1.0,1.0
231,0.9166666666666666,0.8,1.0
232,0.75,0.6,0.8571428571428571
233,0.9166666666666666,0.8,1.0
234,0.9166666666666666,0.8,1.0
235,0.9166666666666666,0.8,1.0
236,0.75,0.6,0.8571428571428571
237,0.9166666666666666,0.8,1.0
238,1.0,1.0,1.0
239,1.0,1.0,1.0
240,0.9166666666666666,0.8,1.0
241,1.0,1.0,1.0
242,0.8333333333333334,0.6,1.0
243,0.75,0.6,0.8571428571428571
244,0.9166666666666666,1.0,0.8571428571428571
245,0.9166666666666666,1.0,0.8571428571428571
246,0.9166666666666666,0.8,1.0
247,0.9166666666666666,1.0,0.8571428571428571
248,1.0,1.0,1.0
249,1.0,1.0,1.0
250,0.8333333333333334,0.6,1.0
251,0.8333333333333334,0.8,0.8571428571428571
252,0.9166666666666666,0.8,1.0
253,0.9166666666666666,0.8,1.0
254,0.9166666666666666,0.8,1.0
255,0.9166666666666666,0.8,1.0
256,0.9166666666666666,0.8,1.0
257,0.8333333333333334,0.6,1.0
258,0.8333333333333334,0.8,0.8571428571428571
259,0.9166666666666666,0.8,1.0
260,0.9166666666666666,0.8,1.0
261,0.8333333333333334,0.8,0.8571428571428571
262,1.0,1.0,1.0
263,0.8333333333333334,0.6,1.0
264,0.9166666666666666,1.0,0.8571428571428571
265,0.75,0.6,0.8571428571428571
266,0.8333333333333334,0.6,1.0
267,0.9166666666666666,0.8,1.0
268,0.8333333333333334,1.0,0.7142857142857143
269,0.9166666666666666,0.8,1.0
270,1.0,1.0,1.0
271,0.8333333333333334,1.0,0.7142857142857143
272,1.0,1.0,1.0
273,0.9166666666666666,0.8,1.0
274,0.8333333333333334,0.6,1.0
275,0.9166666666666666,0.8,1.0
276,0.8333333333333334,0.8,0.8571428571428571
277,1.0,1.0,1.0
278,0.8333333333333334,0.6,1.0
279,1.0,1.0,1.0
280,1.0,1.0,1.0
281,0.8333333333333334,0.6,1.0
282,0.9166666666666666,0.8,1.0
283,0.9166666666666666,0.8,1.0
284,0.8333333333333334,0.6,1.0
285,0.8333333333333334,1.0,0.7142857142857143
286,0.9166666666666666,0.8,1.0
287,0.8333333333333334,0.8,0.8571428571428571
288,0.9166666666666666,0.8,1.0
289,0.9166666666666666,0.8,1.0
290,0.8333333333333334,1.0,0.7142857142857143
291,0.8333333333333334,0.6,1.0
292,0.8333333333333334,0.6,1.0
293,0.8333333333333334,0.8,0.8571428571428571
294,0.9166666666666666,0.8,1.0
295,0.8333333333333334,0.6,1.0
