,Accuracy,Specificity,Sensitivity
0,0.8666666666666667,1.0,0.7777777777777778
1,0.9333333333333333,1.0,0.8571428571428571
2,0.9333333333333333,1.0,0.8888888888888888
3,0.9333333333333333,1.0,0.9090909090909091
4,0.7333333333333333,0.5,0.8181818181818182
5,1.0,1.0,1.0
6,0.9333333333333333,1.0,0.9
7,0.9333333333333333,0.8571428571428571,1.0
8,1.0,1.0,1.0
9,0.8666666666666667,0.8,0.9
10,0.8666666666666667,1.0,0.8
11,1.0,1.0,1.0
12,0.8666666666666667,0.8,0.9
13,0.8666666666666667,0.7777777777777778,1.0
14,0.8666666666666667,1.0,0.7777777777777778
15,0.7333333333333333,0.8,0.7
16,0.8666666666666667,0.8,1.0
17,0.9333333333333333,1.0,0.8333333333333334
18,0.8,1.0,0.7
19,0.9333333333333333,0.8571428571428571,1.0
20,0.9333333333333333,1.0,0.9090909090909091
21,0.9333333333333333,1.0,0.8888888888888888
22,0.7333333333333333,1.0,0.6
23,1.0,1.0,1.0
24,1.0,1.0,1.0
25,0.8666666666666667,0.75,0.9090909090909091
26,0.9333333333333333,1.0,0.9
27,0.8666666666666667,0.7777777777777778,1.0
28,0.8666666666666667,1.0,0.75
29,0.9333333333333333,1.0,0.875
30,0.9333333333333333,1.0,0.9090909090909091
31,0.8666666666666667,0.75,0.9090909090909091
32,0.9333333333333333,1.0,0.9166666666666666
33,0.7333333333333333,0.75,0.7142857142857143
34,0.9333333333333333,0.8,1.0
35,0.8666666666666667,0.875,0.8571428571428571
36,1.0,1.0,1.0
37,0.8,1.0,0.7272727272727273
38,0.9333333333333333,1.0,0.8
39,0.8666666666666667,1.0,0.8461538461538461
40,1.0,1.0,1.0
41,0.9333333333333333,0.875,1.0
42,1.0,1.0,1.0
43,0.8666666666666667,1.0,0.8
44,0.9333333333333333,0.8571428571428571,1.0
45,0.8666666666666667,1.0,0.8
46,0.9333333333333333,0.8571428571428571,1.0
47,1.0,1.0,1.0
48,0.7333333333333333,0.7777777777777778,0.6666666666666666
49,0.9333333333333333,0.9090909090909091,1.0
50,0.9333333333333333,1.0,0.9090909090909091
51,0.9333333333333333,0.8333333333333334,1.0
52,0.8666666666666667,0.8,1.0
53,1.0,1.0,1.0
54,0.8,0.875,0.7142857142857143
55,0.8,0.8571428571428571,0.75
56,0.8666666666666667,0.8333333333333334,0.8888888888888888
57,1.0,1.0,1.0
58,0.9333333333333333,0.8333333333333334,1.0
59,0.8,1.0,0.7272727272727273
60,0.8,0.8,0.8
61,0.8,1.0,0.6666666666666666
62,0.9333333333333333,1.0,0.875
63,0.9333333333333333,1.0,0.8888888888888888
64,1.0,1.0,1.0
65,0.9333333333333333,0.8,1.0
66,1.0,1.0,1.0
67,1.0,1.0,1.0
68,0.9333333333333333,1.0,0.8571428571428571
69,0.9333333333333333,1.0,0.875
70,0.8666666666666667,0.875,0.8571428571428571
71,0.8666666666666667,0.8333333333333334,0.8888888888888888
72,0.7333333333333333,1.0,0.5555555555555556
73,0.9333333333333333,1.0,0.9
74,0.8666666666666667,0.7142857142857143,1.0
75,0.8,1.0,0.6666666666666666
76,0.7333333333333333,1.0,0.6666666666666666
77,0.9333333333333333,1.0,0.8888888888888888
78,0.8666666666666667,0.8333333333333334,0.8888888888888888
79,0.9333333333333333,1.0,0.9090909090909091
80,0.9333333333333333,0.8333333333333334,1.0
81,0.6666666666666666,0.8571428571428571,0.5
82,0.7333333333333333,0.8571428571428571,0.625
83,0.9333333333333333,0.8571428571428571,1.0
84,0.8666666666666667,1.0,0.6
85,1.0,1.0,1.0
86,0.9333333333333333,1.0,0.875
87,0.9333333333333333,1.0,0.9
88,1.0,1.0,1.0
89,1.0,1.0,1.0
90,0.9333333333333333,0.8571428571428571,1.0
91,1.0,1.0,1.0
92,0.8666666666666667,0.8,0.9
93,0.9333333333333333,0.875,1.0
94,1.0,1.0,1.0
95,0.8666666666666667,1.0,0.8
96,0.8666666666666667,0.8,0.9
97,1.0,1.0,1.0
98,0.8,0.8333333333333334,0.7777777777777778
